"","masterid","latitude","longitude","huc","county","smcshed","csci","sampledate","sampleyear","fieldreplicate","CSCI.Score","Modified.Class","Total Stressed FFM"
"1155","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1156","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1157","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1158","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1159","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1160","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1161","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1162","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1163","903M20177",33.39672,-117.11527,903,"San Diego","Northern San Diego",0.7870264,2017-05-03,2017,2,0.78215159,"Natural",5
"1164","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1165","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1166","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1167","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1168","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1169","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1170","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1171","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1172","907BCT",32.96654,-116.65211,907,"San Diego","Mission Bay and San Diego River",0.9583806,2014-05-14,2014,1,0.9583806,"Natural",0
"1173","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1174","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1175","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1176","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1177","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1178","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1179","SMC02270",33.79573,-117.77241,801,"Orange","Lower Santa Ana",0.63508318,2010-06-30,2010,1,0.63508318,"Hard Bottom",0
"1180","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1181","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1182","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1183","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1184","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1185","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1186","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1187","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1188","SMC02284",34.06542,-117.94939,405,"Los Angeles","San Gabriel",0.41568411,2013-05-29,2013,1,0.41568411,"Hard Bottom",1
"1189","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1190","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1191","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1192","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1193","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1194","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1195","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1196","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1197","801M16916",33.96417,-117.49156,801,"Riverside","Middle Santa Ana",0.73325394,2016-05-24,2016,1,0.73325394,"Natural",8
"1198","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1199","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1200","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1201","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1202","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1203","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1204","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1205","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1206","909M24969",32.92468,-116.55887,909,"San Diego","Southern San Diego",0.99437135,2020-06-16,2020,1,0.99437135,"Natural",0
"1207","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1208","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1209","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1210","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1211","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1212","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1213","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1214","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1215","SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel",0.37555803,2021-07-15,2021,1,0.37555803,"Hard Bottom",4
"1216","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1217","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1218","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1219","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1220","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1221","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1222","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1223","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1224","SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel",0.41038968,2018-07-10,2018,1,0.41038968,"Hard Bottom",6
"1225","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1226","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1227","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1228","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1229","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1230","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1231","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1232","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1233","903M20124",33.29947,-117.08415,903,"San Diego","Northern San Diego",0.94828747,2015-07-09,2015,2,0.96650029,"Natural",0
"1234","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1235","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1236","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1237","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1238","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1239","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1240","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1241","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1242","SMC16169",33.74655,-117.59351,801,"Orange","Lower Santa Ana",0.79950826,2015-06-16,2015,1,0.79950826,"Natural",0
"1243","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1244","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1245","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1246","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1247","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1248","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1249","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1250","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1251","403M05758",34.43484,-118.61254,403,"Los Angeles","Santa Clara",0.79569974,2015-06-29,2015,1,0.79569974,"Natural",0
"1252","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1253","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1254","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1255","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1256","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1257","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1258","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1259","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1260","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego",0.75104196,2015-06-25,2015,1,0.75104196,"Natural",7
"1261","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1262","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1263","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1264","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1265","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1266","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1267","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1268","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1269","SMC00729",33.13525,-117.17488,904,"San Diego","Central San Diego",0.68295207,2009-06-03,2009,1,0.68295207,"Natural",5
"1270","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1271","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1272","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1273","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1274","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1275","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1276","SMC03737",33.11968,-117.09259,904,"San Diego","Central San Diego",0.52039334,2012-07-06,2012,1,0.52039334,"Hard Bottom",0
"1277","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1278","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1279","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1280","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1281","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1282","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1283","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1284","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1285","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara",0.61535722,2010-06-01,2010,1,0.61535722,"Soft Bottom (0)",8
"1286","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1287","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1288","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1289","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1290","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1291","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1292","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1293","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1294","SMC11181",33.88882,-117.50296,801,"Riverside","Middle Santa Ana",0.50949656,2011-06-21 14:00:00,2011,1,0.50949656,"Hard Bottom",0
"1295","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1296","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1297","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1298","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1299","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1300","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1301","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1302","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1303","403M01580",34.23495,-119.23075,403,"Ventura","Santa Clara",0.54860281,2019-05-15,2019,1,0.54860281,"Natural",9
"1304","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1305","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1306","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1307","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1308","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1309","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1310","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1311","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1312","906M21790",32.94797,-117.19987,906,"San Diego","Central San Diego",0.72709217,2020-05-11,2020,1,0.72709217,"Natural",9
"1313","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1314","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1315","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1316","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1317","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1318","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1319","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1320","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1321","SMC16980",34.43268,-119.24974,402,"Ventura","Ventura",0.99551735,2011-07-06,2011,1,0.99551735,"Natural",0
"1322","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1323","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1324","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1325","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1326","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1327","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1328","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1329","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1330","403M05774",34.42692,-118.62067,403,"Los Angeles","Santa Clara",0.79130155,2016-06-22,2016,2,0.76272586,"Natural",9
"1331","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1332","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1333","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1334","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1335","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1336","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1337","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1338","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1339","911TJWIL3",32.69361,-116.69528,911,"San Diego","Southern San Diego",1.1842725,2019-05-07,2019,1,1.1842725,"Natural",0
"1340","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1341","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1342","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1343","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1344","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1345","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1346","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1347","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1348","SMC00693",33.2964,-117.08556,903,"San Diego","Northern San Diego",0.87183844,2010-05-31,2010,1,0.87183844,"Natural",0
"1349","SMC02228",34.06933,-118.22427,412,"Los Angeles","Los Angeles",0.57329829,2009-06-23,2009,1,0.57329829,"Hard Bottom",5
"1350","SMC02228",34.06933,-118.22427,412,"Los Angeles","Los Angeles",0.57329829,2009-06-23,2009,1,0.57329829,"Hard Bottom",5
"1351","SMC02228",34.06933,-118.22427,412,"Los Angeles","Los Angeles",0.57329829,2009-06-23,2009,1,0.57329829,"Hard Bottom",5
"1352","SMC02228",34.06933,-118.22427,412,"Los Angeles","Los Angeles",0.57329829,2009-06-23,2009,1,0.57329829,"Hard Bottom",5
"1353","SMC02228",34.06933,-118.22427,412,"Los Angeles","Los Angeles",0.57329829,2009-06-23,2009,1,0.57329829,"Hard Bottom",5
